name,score_kind,annee,trimestre,isin,sector,industry,country,region,first_quartile,consensus,third_quartile,strength
Deutsche Post AG,ESG,2023,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,48.8,58.9,66.6,85.9
Deutsche Post AG,ESG,2023,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,41.4,53.9,68.4,79.0
Deutsche Post AG,ESG,2023,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,43.2,54.7,69.2,79.8
Deutsche Post AG,ESG,2024,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,48.2,54.3,67.2,83.0
Deutsche Post AG,ESG,2024,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,48.2,54.3,67.2,83.0
Deutsche Post AG,ESG,2024,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,47.4,55.2,67.9,82.6
Deutsche Post AG,ESG,2024,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,47.4,55.2,67.8,82.6
Deutsche Post AG,ESG,2025,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,47.4,55.2,67.8,82.6
Deutsche Post AG,G,2020,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,76.7,76.7,76.7,100.0
Deutsche Post AG,G,2020,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,76.7,76.7,76.7,100.0
Deutsche Post AG,G,2020,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,76.7,76.7,76.7,100.0
Deutsche Post AG,G,2020,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,76.7,76.7,76.7,100.0
Deutsche Post AG,G,2021,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,76.7,76.7,76.7,100.0
Deutsche Post AG,G,2021,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,76.7,76.7,76.7,100.0
Deutsche Post AG,G,2021,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,76.7,76.7,76.7,100.0
Deutsche Post AG,G,2021,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,76.7,76.7,76.7,100.0
Deutsche Post AG,G,2022,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,62.5,62.5,62.5,100.0
Deutsche Post AG,G,2022,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,62.5,62.5,62.5,100.0
Deutsche Post AG,G,2022,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,62.5,62.5,62.5,100.0
Deutsche Post AG,G,2022,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,62.5,62.5,62.5,100.0
Deutsche Post AG,G,2023,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,60.9,60.9,63.9,97.0
Deutsche Post AG,G,2023,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,60.9,60.9,63.9,97.0
Deutsche Post AG,G,2023,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,50.7,62.3,66.8,89.3
Deutsche Post AG,G,2023,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,47.5,57.1,63.7,88.2
Deutsche Post AG,G,2024,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,46.4,53.2,62.3,85.4
Deutsche Post AG,G,2024,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,46.4,53.2,62.3,85.4
Deutsche Post AG,G,2024,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,44.6,52.2,60.0,86.8
Deutsche Post AG,G,2024,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,44.6,53.3,60.0,86.8
Deutsche Post AG,G,2025,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,44.6,53.8,63.3,84.6
Deutsche Post AG,S,2020,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,49.8,49.8,49.8,100.0
Deutsche Post AG,S,2020,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,49.8,49.8,49.8,100.0
Deutsche Post AG,S,2020,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,49.8,49.8,49.8,100.0
Deutsche Post AG,S,2020,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,49.8,49.8,49.8,100.0
Deutsche Post AG,S,2021,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,49.8,49.8,49.8,100.0
Deutsche Post AG,S,2021,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,49.8,49.8,49.8,100.0
Deutsche Post AG,S,2021,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,49.8,49.8,49.8,100.0
Deutsche Post AG,S,2021,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,49.8,49.8,49.8,100.0
Deutsche Post AG,S,2022,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,48.8,48.8,48.8,100.0
Deutsche Post AG,S,2022,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,48.8,48.8,48.8,100.0
Deutsche Post AG,S,2022,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,48.8,48.8,48.8,100.0
Deutsche Post AG,S,2022,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,48.8,48.8,48.8,100.0
Deutsche Post AG,S,2023,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,51.6,51.6,51.8,99.8
Deutsche Post AG,S,2023,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,51.6,51.6,51.8,99.8
Deutsche Post AG,S,2023,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,50.3,54.7,57.4,95.3
Deutsche Post AG,S,2023,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,50.7,54.3,56.8,95.9
Deutsche Post AG,S,2024,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,43.2,48.6,54.1,90.6
Deutsche Post AG,S,2024,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,43.2,48.6,54.1,90.6
Deutsche Post AG,S,2024,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,43.2,47.8,52.5,91.9
Deutsche Post AG,S,2024,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,43.2,47.8,52.5,91.9
Deutsche Post AG,S,2025,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,41.8,47.8,52.5,91.0
Deutsche Post AG,SI,2023,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,0.125,0.375,0.625,50.0
Deutsche Post AG,SI,2023,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,0.125,0.375,0.625,50.0
Deutsche Post AG,SI,2024,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,0.25,0.438,0.813,50.0
Deutsche Post AG,SI,2024,2,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,0.375,0.5,0.75,66.7
Deutsche Post AG,SI,2024,3,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,0.375,0.5,0.75,66.7
Deutsche Post AG,SI,2024,4,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,0.36,0.48,0.72,68.0
Deutsche Post AG,SI,2025,1,DE0005552004,Industrials,Shipping and Delivery Services,Germany,Europe,0.36,0.48,0.72,68.0
Deutsche lufthansa aktiengesellschaft,E,2022,1,DE0008232125,Industrials,Airlines,Germany,Europe,37.0,37.0,73.0,64.0
Deutsche lufthansa aktiengesellschaft,E,2022,2,DE0008232125,Industrials,Airlines,Germany,Europe,37.0,37.0,73.0,64.0
Deutsche lufthansa aktiengesellschaft,E,2022,3,DE0008232125,Industrials,Airlines,Germany,Europe,37.0,37.0,73.0,64.0
Deutsche lufthansa aktiengesellschaft,E,2022,4,DE0008232125,Industrials,Airlines,Germany,Europe,37.0,37.0,73.0,64.0
Deutsche lufthansa aktiengesellschaft,E,2023,1,DE0008232125,Industrials,Airlines,Germany,Europe,44.9,44.9,70.8,74.0
Deutsche lufthansa aktiengesellschaft,E,2023,2,DE0008232125,Industrials,Airlines,Germany,Europe,44.9,44.9,70.8,74.0
Deutsche lufthansa aktiengesellschaft,E,2023,3,DE0008232125,Industrials,Airlines,Germany,Europe,50.1,50.1,73.0,77.1
Deutsche lufthansa aktiengesellschaft,E,2023,4,DE0008232125,Industrials,Airlines,Germany,Europe,52.2,52.2,73.1,79.0
Deutsche lufthansa aktiengesellschaft,E,2024,1,DE0008232125,Industrials,Airlines,Germany,Europe,52.1,55.5,73.0,81.9
Deutsche lufthansa aktiengesellschaft,E,2024,2,DE0008232125,Industrials,Airlines,Germany,Europe,47.4,50.4,65.4,84.5
Deutsche lufthansa aktiengesellschaft,E,2024,3,DE0008232125,Industrials,Airlines,Germany,Europe,47.4,50.4,66.7,83.2
Deutsche lufthansa aktiengesellschaft,E,2024,4,DE0008232125,Industrials,Airlines,Germany,Europe,47.4,50.4,66.7,83.2
Deutsche lufthansa aktiengesellschaft,E,2025,1,DE0008232125,Industrials,Airlines,Germany,Europe,47.4,50.4,66.7,83.2
Deutsche lufthansa aktiengesellschaft,ESG,2020,1,DE0008232125,Industrials,Airlines,Germany,Europe,45.5,45.5,45.5,100.0
Deutsche lufthansa aktiengesellschaft,ESG,2020,2,DE0008232125,Industrials,Airlines,Germany,Europe,45.5,45.5,45.5,100.0
Deutsche lufthansa aktiengesellschaft,ESG,2020,3,DE0008232125,Industrials,Airlines,Germany,Europe,45.5,45.5,45.5,100.0
Deutsche lufthansa aktiengesellschaft,ESG,2020,4,DE0008232125,Industrials,Airlines,Germany,Europe,45.5,45.5,45.5,100.0
Deutsche lufthansa aktiengesellschaft,ESG,2021,1,DE0008232125,Industrials,Airlines,Germany,Europe,36.5,36.5,47.8,88.7
Deutsche lufthansa aktiengesellschaft,ESG,2021,2,DE0008232125,Industrials,Airlines,Germany,Europe,36.5,36.5,47.8,88.7
Deutsche lufthansa aktiengesellschaft,ESG,2021,3,DE0008232125,Industrials,Airlines,Germany,Europe,36.5,36.5,47.8,88.7
Deutsche lufthansa aktiengesellschaft,ESG,2021,4,DE0008232125,Industrials,Airlines,Germany,Europe,36.5,36.5,47.8,88.7
Deutsche lufthansa aktiengesellschaft,ESG,2022,1,DE0008232125,Industrials,Airlines,Germany,Europe,46.8,46.8,55.2,91.6
Deutsche lufthansa aktiengesellschaft,ESG,2022,2,DE0008232125,Industrials,Airlines,Germany,Europe,46.8,46.8,55.2,91.6
Deutsche lufthansa aktiengesellschaft,ESG,2022,3,DE0008232125,Industrials,Airlines,Germany,Europe,46.8,46.8,55.2,91.6
Deutsche lufthansa aktiengesellschaft,ESG,2022,4,DE0008232125,Industrials,Airlines,Germany,Europe,46.8,46.8,55.2,91.6
Deutsche lufthansa aktiengesellschaft,ESG,2023,1,DE0008232125,Industrials,Airlines,Germany,Europe,50.4,50.4,64.6,85.8
Deutsche lufthansa aktiengesellschaft,ESG,2023,2,DE0008232125,Industrials,Airlines,Germany,Europe,50.4,50.4,64.6,85.8
Deutsche lufthansa aktiengesellschaft,ESG,2023,3,DE0008232125,Industrials,Airlines,Germany,Europe,45.9,53.3,68.3,82.4
Deutsche lufthansa aktiengesellschaft,ESG,2023,4,DE0008232125,Industrials,Airlines,Germany,Europe,47.3,54.3,68.8,83.1
Deutsche lufthansa aktiengesellschaft,ESG,2024,1,DE0008232125,Industrials,Airlines,Germany,Europe,47.4,55.5,71.6,82.9
Deutsche lufthansa aktiengesellschaft,ESG,2024,2,DE0008232125,Industrials,Airlines,Germany,Europe,47.4,55.5,69.9,84.6
Deutsche lufthansa aktiengesellschaft,ESG,2024,3,DE0008232125,Industrials,Airlines,Germany,Europe,46.2,54.3,68.5,84.7
Deutsche lufthansa aktiengesellschaft,ESG,2024,4,DE0008232125,Industrials,Airlines,Germany,Europe,46.2,54.3,68.5,84.7
Deutsche lufthansa aktiengesellschaft,ESG,2025,1,DE0008232125,Industrials,Airlines,Germany,Europe,46.2,54.3,68.5,84.7
Deutsche lufthansa aktiengesellschaft,G,2022,1,DE0008232125,Industrials,Airlines,Germany,Europe,48.8,48.8,48.8,100.0
Deutsche lufthansa aktiengesellschaft,G,2022,2,DE0008232125,Industrials,Airlines,Germany,Europe,48.8,48.8,48.8,100.0
Deutsche lufthansa aktiengesellschaft,G,2022,3,DE0008232125,Industrials,Airlines,Germany,Europe,48.8,48.8,48.8,100.0
Deutsche lufthansa aktiengesellschaft,G,2022,4,DE0008232125,Industrials,Airlines,Germany,Europe,48.8,48.8,48.8,100.0
Deutsche lufthansa aktiengesellschaft,G,2023,1,DE0008232125,Industrials,Airlines,Germany,Europe,56.7,56.7,66.8,89.8
Deutsche lufthansa aktiengesellschaft,G,2023,2,DE0008232125,Industrials,Airlines,Germany,Europe,56.7,56.7,66.8,89.8
Deutsche lufthansa aktiengesellschaft,G,2023,3,DE0008232125,Industrials,Airlines,Germany,Europe,52.6,52.6,72.5,80.1
Deutsche lufthansa aktiengesellschaft,G,2023,4,DE0008232125,Industrials,Airlines,Germany,Europe,54.0,54.0,72.1,81.9
Deutsche lufthansa aktiengesellschaft,G,2024,1,DE0008232125,Industrials,Airlines,Germany,Europe,55.2,58.1,76.1,83.4
Deutsche lufthansa aktiengesellschaft,G,2024,2,DE0008232125,Industrials,Airlines,Germany,Europe,54.9,57.6,72.9,86.0
Deutsche lufthansa aktiengesellschaft,G,2024,3,DE0008232125,Industrials,Airlines,Germany,Europe,54.9,57.6,73.4,85.6
Deutsche lufthansa aktiengesellschaft,G,2024,4,DE0008232125,Industrials,Airlines,Germany,Europe,54.9,57.6,73.4,85.6
Deutsche lufthansa aktiengesellschaft,G,2025,1,DE0008232125,Industrials,Airlines,Germany,Europe,54.9,57.6,73.4,85.6
Deutsche lufthansa aktiengesellschaft,S,2022,1,DE0008232125,Industrials,Airlines,Germany,Europe,37.1,37.1,37.1,100.0
Deutsche lufthansa aktiengesellschaft,S,2022,2,DE0008232125,Industrials,Airlines,Germany,Europe,37.1,37.1,37.1,100.0
Deutsche lufthansa aktiengesellschaft,S,2022,3,DE0008232125,Industrials,Airlines,Germany,Europe,37.1,37.1,37.1,100.0
Deutsche lufthansa aktiengesellschaft,S,2022,4,DE0008232125,Industrials,Airlines,Germany,Europe,37.1,37.1,37.1,100.0
Deutsche lufthansa aktiengesellschaft,S,2023,1,DE0008232125,Industrials,Airlines,Germany,Europe,46.2,46.2,50.0,96.1
Deutsche lufthansa aktiengesellschaft,S,2023,2,DE0008232125,Industrials,Airlines,Germany,Europe,46.2,46.2,50.0,96.1
Deutsche lufthansa aktiengesellschaft,S,2023,3,DE0008232125,Industrials,Airlines,Germany,Europe,44.6,44.6,46.1,98.5
Deutsche lufthansa aktiengesellschaft,S,2023,4,DE0008232125,Industrials,Airlines,Germany,Europe,43.6,43.6,44.9,98.6
Deutsche lufthansa aktiengesellschaft,S,2024,1,DE0008232125,Industrials,Airlines,Germany,Europe,36.1,48.2,49.6,90.8
Deutsche lufthansa aktiengesellschaft,S,2024,2,DE0008232125,Industrials,Airlines,Germany,Europe,32.6,43.9,47.2,89.5
Deutsche lufthansa aktiengesellschaft,S,2024,3,DE0008232125,Industrials,Airlines,Germany,Europe,32.1,43.5,47.2,89.0
Deutsche lufthansa aktiengesellschaft,S,2024,4,DE0008232125,Industrials,Airlines,Germany,Europe,32.1,43.5,47.2,89.0
Deutsche lufthansa aktiengesellschaft,S,2025,1,DE0008232125,Industrials,Airlines,Germany,Europe,32.1,43.5,47.2,89.0
Deutsche lufthansa aktiengesellschaft,SI,2023,3,DE0008232125,Industrials,Airlines,Germany,Europe,0.25,0.25,0.25,100.0
Deutsche lufthansa aktiengesellschaft,SI,2023,4,DE0008232125,Industrials,Airlines,Germany,Europe,0.25,0.25,0.25,100.0
Deutsche lufthansa aktiengesellschaft,SI,2024,1,DE0008232125,Industrials,Airlines,Germany,Europe,0.125,0.125,0.125,100.0
Deutsche lufthansa aktiengesellschaft,SI,2024,2,DE0008232125,Industrials,Airlines,Germany,Europe,0.083,0.083,0.083,100.0
Deutsche lufthansa aktiengesellschaft,SI,2024,3,DE0008232125,Industrials,Airlines,Germany,Europe,0.083,0.083,0.083,100.0
Deutsche lufthansa aktiengesellschaft,SI,2024,4,DE0008232125,Industrials,Airlines,Germany,Europe,0.083,0.083,0.083,100.0
Deutsche lufthansa aktiengesellschaft,SI,2025,1,DE0008232125,Industrials,Airlines,Germany,Europe,0.083,0.083,0.083,100.0
Deutz aktiengesellschaft,E,2022,1,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,32.5,32.5,76.5,56.0
Deutz aktiengesellschaft,E,2022,2,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,32.5,32.5,76.5,56.0
Deutz aktiengesellschaft,E,2022,3,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,32.5,32.5,76.5,56.0
Deutz aktiengesellschaft,E,2022,4,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,32.5,32.5,76.5,56.0
Deutz aktiengesellschaft,E,2023,1,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,46.0,46.0,68.0,78.0
Deutz aktiengesellschaft,E,2023,2,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,46.0,46.0,68.0,78.0
Deutz aktiengesellschaft,E,2023,3,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,48.5,51.4,64.9,84.5
Deutz aktiengesellschaft,E,2023,4,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,48.7,51.4,63.9,85.6
Deutz aktiengesellschaft,E,2024,1,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,48.6,51.1,62.6,87.2
Deutz aktiengesellschaft,E,2024,2,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,48.6,51.1,62.6,87.2
Deutz aktiengesellschaft,E,2024,3,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,48.6,51.1,62.6,87.2
Deutz aktiengesellschaft,E,2024,4,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,48.6,51.1,62.6,87.2
Deutz aktiengesellschaft,E,2025,1,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,48.6,51.1,62.6,87.2
Deutz aktiengesellschaft,ESG,2022,1,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,58.0,58.0,58.0,100.0
Deutz aktiengesellschaft,ESG,2022,2,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,58.0,58.0,58.0,100.0
Deutz aktiengesellschaft,ESG,2022,3,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,58.0,58.0,58.0,100.0
Deutz aktiengesellschaft,ESG,2022,4,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,58.0,58.0,58.0,100.0
Deutz aktiengesellschaft,ESG,2023,1,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,61.3,61.3,64.1,97.1
Deutz aktiengesellschaft,ESG,2023,2,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,61.3,61.3,64.1,97.1
Deutz aktiengesellschaft,ESG,2023,3,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,59.5,61.2,64.7,96.5
Deutz aktiengesellschaft,ESG,2023,4,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,60.9,62.5,65.7,96.8
Deutz aktiengesellschaft,ESG,2024,1,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,59.7,61.7,63.0,96.4
Deutz aktiengesellschaft,ESG,2024,2,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,59.7,61.7,63.0,96.4
Deutz aktiengesellschaft,ESG,2024,3,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,59.7,62.3,63.0,96.8
Deutz aktiengesellschaft,ESG,2024,4,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,59.7,62.3,63.0,96.8
Deutz aktiengesellschaft,ESG,2025,1,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,59.7,62.3,63.0,96.8
Deutz aktiengesellschaft,G,2022,1,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,48.3,48.3,48.3,100.0
Deutz aktiengesellschaft,G,2022,2,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,48.3,48.3,48.3,100.0
Deutz aktiengesellschaft,G,2022,3,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,48.3,48.3,48.3,100.0
Deutz aktiengesellschaft,G,2022,4,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,48.3,48.3,48.3,100.0
Deutz aktiengesellschaft,G,2023,1,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,57.9,57.9,60.8,97.1
Deutz aktiengesellschaft,G,2023,2,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,57.9,57.9,60.8,97.1
Deutz aktiengesellschaft,G,2023,3,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,55.1,58.8,62.5,95.0
Deutz aktiengesellschaft,G,2023,4,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,55.1,58.5,62.0,95.4
Deutz aktiengesellschaft,G,2024,1,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,55.1,58.4,59.0,95.7
Deutz aktiengesellschaft,G,2024,2,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,55.1,58.4,59.0,95.7
Deutz aktiengesellschaft,G,2024,3,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,55.1,58.4,59.0,95.7
Deutz aktiengesellschaft,G,2024,4,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,55.1,58.4,59.0,95.7
Deutz aktiengesellschaft,G,2025,1,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,55.1,58.4,59.0,95.7
Deutz aktiengesellschaft,S,2022,1,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,38.3,38.3,38.3,100.0
Deutz aktiengesellschaft,S,2022,2,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,38.3,38.3,38.3,100.0
Deutz aktiengesellschaft,S,2022,3,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,38.3,38.3,38.3,100.0
Deutz aktiengesellschaft,S,2022,4,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,38.3,38.3,38.3,100.0
Deutz aktiengesellschaft,S,2023,1,DE0006305006,Industrials,Auto Powertrain and Chassis,Germany,Europe,52.1,52.1,55.0,97.1
