name,score_kind,annee,trimestre,isin,sector,industry,country,region,first_quartile,consensus,third_quartile,strength,delta
Sfs group ag,S,2023,1,CH0239229302,Industrials,Industrial Parts and Components,Switzerland,Europe,50.1,50.1,57.3,92.8,-6.899999999999999
Sfs group ag,S,2023,2,CH0239229302,Industrials,Industrial Parts and Components,Switzerland,Europe,50.1,50.1,57.3,92.8,0.0
Sfs group ag,S,2023,3,CH0239229302,Industrials,Industrial Parts and Components,Switzerland,Europe,33.6,52.1,61.6,81.3,2.0
Sfs group ag,S,2023,4,CH0239229302,Industrials,Industrial Parts and Components,Switzerland,Europe,35.1,52.2,61.0,82.8,0.10000000000000142
Sfs group ag,S,2024,1,CH0239229302,Industrials,Industrial Parts and Components,Switzerland,Europe,33.4,51.6,53.2,84.3,-0.6000000000000014
Sfs group ag,S,2024,2,CH0239229302,Industrials,Industrial Parts and Components,Switzerland,Europe,33.4,51.6,53.2,84.3,0.0
Sfs group ag,S,2024,3,CH0239229302,Industrials,Industrial Parts and Components,Switzerland,Europe,33.4,51.6,53.2,84.3,0.0
Sfs group ag,S,2024,4,CH0239229302,Industrials,Industrial Parts and Components,Switzerland,Europe,33.4,51.6,53.2,84.3,0.0
Sfs group ag,S,2025,1,CH0239229302,Industrials,Industrial Parts and Components,Switzerland,Europe,33.4,51.6,53.2,84.3,0.0
Sfs group ag,SI,2023,4,CH0239229302,Industrials,Industrial Parts and Components,Switzerland,Europe,0.0,0.5,1.0,0.0,
Sfs group ag,SI,2024,1,CH0239229302,Industrials,Industrial Parts and Components,Switzerland,Europe,0.0,0.5,1.0,0.0,0.0
Sfs group ag,SI,2024,2,CH0239229302,Industrials,Industrial Parts and Components,Switzerland,Europe,0.0,0.429,0.857,14.3,-0.07100000000000001
Sfs group ag,SI,2024,3,CH0239229302,Industrials,Industrial Parts and Components,Switzerland,Europe,0.0,0.429,0.857,14.3,0.0
Sfs group ag,SI,2024,4,CH0239229302,Industrials,Industrial Parts and Components,Switzerland,Europe,0.0,0.429,0.857,14.3,0.0
Sfs group ag,SI,2025,1,CH0239229302,Industrials,Industrial Parts and Components,Switzerland,Europe,0.0,0.429,0.857,14.3,0.0
Siemens Gamesa Renewable Energy S.A.,E,2020,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,66.8,66.8,66.8,100.0,
Siemens Gamesa Renewable Energy S.A.,E,2020,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,66.8,66.8,66.8,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,E,2020,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,66.8,66.8,66.8,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,E,2020,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,66.8,66.8,66.8,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,E,2021,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,66.8,66.8,66.8,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,E,2021,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,66.8,66.8,66.8,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,E,2021,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,66.8,66.8,66.8,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,E,2021,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,66.8,66.8,66.8,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,E,2022,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,51.0,51.0,82.8,68.2,-15.799999999999997
Siemens Gamesa Renewable Energy S.A.,E,2022,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,51.0,51.0,82.8,68.2,0.0
Siemens Gamesa Renewable Energy S.A.,E,2022,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,51.0,51.0,82.8,68.2,0.0
Siemens Gamesa Renewable Energy S.A.,E,2022,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,51.0,51.0,82.8,68.2,0.0
Siemens Gamesa Renewable Energy S.A.,E,2023,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,55.7,69.8,93.0,70.4,18.799999999999997
Siemens Gamesa Renewable Energy S.A.,E,2023,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,55.7,69.8,93.0,70.4,0.0
Siemens Gamesa Renewable Energy S.A.,E,2023,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,58.4,75.2,85.7,76.3,5.400000000000006
Siemens Gamesa Renewable Energy S.A.,E,2023,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,58.4,75.2,85.7,76.3,0.0
Siemens Gamesa Renewable Energy S.A.,E,2024,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,58.4,75.2,85.7,76.3,0.0
Siemens Gamesa Renewable Energy S.A.,E,2024,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,59.4,74.1,88.9,73.6,-1.1000000000000085
Siemens Gamesa Renewable Energy S.A.,E,2024,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,59.4,74.1,88.9,73.6,0.0
Siemens Gamesa Renewable Energy S.A.,E,2024,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,59.4,74.1,88.9,73.6,0.0
Siemens Gamesa Renewable Energy S.A.,E,2025,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,59.4,74.1,88.9,73.6,0.0
Siemens Gamesa Renewable Energy S.A.,ESG,2020,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,57.3,57.3,65.7,91.6,
Siemens Gamesa Renewable Energy S.A.,ESG,2020,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,57.3,57.3,65.7,91.6,0.0
Siemens Gamesa Renewable Energy S.A.,ESG,2020,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,57.3,57.3,65.7,91.6,0.0
Siemens Gamesa Renewable Energy S.A.,ESG,2020,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,57.3,57.3,65.7,91.6,0.0
Siemens Gamesa Renewable Energy S.A.,ESG,2021,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,38.0,38.0,65.9,72.2,-19.299999999999997
Siemens Gamesa Renewable Energy S.A.,ESG,2021,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,38.0,38.0,65.9,72.2,0.0
Siemens Gamesa Renewable Energy S.A.,ESG,2021,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,38.0,38.0,65.9,72.2,0.0
Siemens Gamesa Renewable Energy S.A.,ESG,2021,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,38.0,38.0,65.9,72.2,0.0
Siemens Gamesa Renewable Energy S.A.,ESG,2022,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,49.4,49.4,67.9,81.5,11.399999999999999
Siemens Gamesa Renewable Energy S.A.,ESG,2022,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,49.4,49.4,67.9,81.5,0.0
Siemens Gamesa Renewable Energy S.A.,ESG,2022,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,49.4,49.4,67.9,81.5,0.0
Siemens Gamesa Renewable Energy S.A.,ESG,2022,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,49.4,49.4,67.9,81.5,0.0
Siemens Gamesa Renewable Energy S.A.,ESG,2023,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,52.4,55.4,82.3,75.9,6.0
Siemens Gamesa Renewable Energy S.A.,ESG,2023,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,52.4,55.4,82.3,75.9,0.0
Siemens Gamesa Renewable Energy S.A.,ESG,2023,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,48.7,66.1,82.7,71.8,10.699999999999996
Siemens Gamesa Renewable Energy S.A.,ESG,2023,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,48.7,66.1,82.7,71.8,0.0
Siemens Gamesa Renewable Energy S.A.,ESG,2024,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,48.7,66.1,82.7,71.8,0.0
Siemens Gamesa Renewable Energy S.A.,ESG,2024,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,48.7,66.1,84.8,69.7,0.0
Siemens Gamesa Renewable Energy S.A.,ESG,2024,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,48.7,64.3,84.8,68.8,-1.7999999999999972
Siemens Gamesa Renewable Energy S.A.,ESG,2024,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,48.7,64.3,84.8,68.8,0.0
Siemens Gamesa Renewable Energy S.A.,ESG,2025,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,48.7,64.3,84.8,68.8,0.0
Siemens Gamesa Renewable Energy S.A.,G,2020,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,60.7,60.7,60.7,100.0,
Siemens Gamesa Renewable Energy S.A.,G,2020,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,60.7,60.7,60.7,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,G,2020,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,60.7,60.7,60.7,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,G,2020,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,60.7,60.7,60.7,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,G,2021,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,60.7,60.7,60.7,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,G,2021,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,60.7,60.7,60.7,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,G,2021,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,60.7,60.7,60.7,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,G,2021,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,60.7,60.7,60.7,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,G,2022,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,56.2,56.2,60.8,95.4,-4.5
Siemens Gamesa Renewable Energy S.A.,G,2022,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,56.2,56.2,60.8,95.4,0.0
Siemens Gamesa Renewable Energy S.A.,G,2022,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,56.2,56.2,60.8,95.4,0.0
Siemens Gamesa Renewable Energy S.A.,G,2022,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,56.2,56.2,60.8,95.4,0.0
Siemens Gamesa Renewable Energy S.A.,G,2023,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,45.7,55.4,61.7,89.3,-0.8000000000000043
Siemens Gamesa Renewable Energy S.A.,G,2023,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,45.7,55.4,61.7,89.3,0.0
Siemens Gamesa Renewable Energy S.A.,G,2023,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,54.9,62.2,62.7,95.3,6.800000000000004
Siemens Gamesa Renewable Energy S.A.,G,2023,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,54.9,62.2,62.7,95.3,0.0
Siemens Gamesa Renewable Energy S.A.,G,2024,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,54.9,62.2,62.7,95.3,0.0
Siemens Gamesa Renewable Energy S.A.,G,2024,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,54.8,61.2,63.8,93.8,-1.0
Siemens Gamesa Renewable Energy S.A.,G,2024,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,56.2,61.2,63.8,94.5,0.0
Siemens Gamesa Renewable Energy S.A.,G,2024,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,56.2,61.2,63.8,94.5,0.0
Siemens Gamesa Renewable Energy S.A.,G,2025,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,56.2,61.2,63.8,94.5,0.0
Siemens Gamesa Renewable Energy S.A.,S,2020,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,54.0,54.0,54.0,100.0,
Siemens Gamesa Renewable Energy S.A.,S,2020,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,54.0,54.0,54.0,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,S,2020,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,54.0,54.0,54.0,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,S,2020,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,54.0,54.0,54.0,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,S,2021,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,54.0,54.0,54.0,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,S,2021,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,54.0,54.0,54.0,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,S,2021,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,54.0,54.0,54.0,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,S,2021,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,54.0,54.0,54.0,100.0,0.0
Siemens Gamesa Renewable Energy S.A.,S,2022,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,49.7,49.7,56.4,93.3,-4.299999999999997
Siemens Gamesa Renewable Energy S.A.,S,2022,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,49.7,49.7,56.4,93.3,0.0
Siemens Gamesa Renewable Energy S.A.,S,2022,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,49.7,49.7,56.4,93.3,0.0
Siemens Gamesa Renewable Energy S.A.,S,2022,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,49.7,49.7,56.4,93.3,0.0
Siemens Gamesa Renewable Energy S.A.,S,2023,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,40.3,53.1,62.4,85.2,3.3999999999999986
Siemens Gamesa Renewable Energy S.A.,S,2023,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,40.3,53.1,62.4,85.2,0.0
Siemens Gamesa Renewable Energy S.A.,S,2023,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,55.0,60.2,65.8,82.2,7.100000000000001
Siemens Gamesa Renewable Energy S.A.,S,2023,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,55.0,60.2,65.8,82.2,0.0
Siemens Gamesa Renewable Energy S.A.,S,2024,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,55.0,60.2,65.8,82.2,0.0
Siemens Gamesa Renewable Energy S.A.,S,2024,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,53.2,57.7,67.0,80.0,-2.5
Siemens Gamesa Renewable Energy S.A.,S,2024,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,53.2,57.7,67.0,80.0,0.0
Siemens Gamesa Renewable Energy S.A.,S,2024,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,53.2,57.7,67.0,80.0,0.0
Siemens Gamesa Renewable Energy S.A.,S,2025,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,53.2,57.7,67.0,80.0,0.0
Siemens Gamesa Renewable Energy S.A.,SI,2023,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,0.667,0.833,1.0,66.7,
Siemens Gamesa Renewable Energy S.A.,SI,2023,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,0.667,0.833,1.0,66.7,0.0
Siemens Gamesa Renewable Energy S.A.,SI,2024,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,0.714,0.857,1.0,71.4,0.02400000000000002
Siemens Gamesa Renewable Energy S.A.,SI,2024,2,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,0.625,0.75,0.875,75.0,-0.10699999999999998
Siemens Gamesa Renewable Energy S.A.,SI,2024,3,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,0.625,0.75,0.875,75.0,0.0
Siemens Gamesa Renewable Energy S.A.,SI,2024,4,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,0.625,0.75,0.875,75.0,0.0
Siemens Gamesa Renewable Energy S.A.,SI,2025,1,ES0143416115,Industrials,Wind Energy Equipment,Spain,Europe,0.625,0.75,0.875,75.0,0.0
Siemens aktiengesellschaft,E,2020,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,48.0,48.0,60.3,87.8,
Siemens aktiengesellschaft,E,2020,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,48.0,48.0,60.3,87.8,0.0
Siemens aktiengesellschaft,E,2020,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,48.0,48.0,60.3,87.8,0.0
Siemens aktiengesellschaft,E,2020,4,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,50.3,50.3,70.7,79.7,2.299999999999997
Siemens aktiengesellschaft,E,2021,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,54.7,54.7,73.3,81.4,4.400000000000006
Siemens aktiengesellschaft,E,2021,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,54.7,54.7,73.3,81.4,0.0
Siemens aktiengesellschaft,E,2021,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,54.7,54.7,73.3,81.4,0.0
Siemens aktiengesellschaft,E,2021,4,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,54.7,54.7,73.3,81.4,0.0
Siemens aktiengesellschaft,E,2022,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,48.0,50.6,79.3,75.4,-4.100000000000001
Siemens aktiengesellschaft,E,2022,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,48.0,50.6,79.3,75.4,0.0
Siemens aktiengesellschaft,E,2022,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,48.0,50.6,79.3,75.4,0.0
Siemens aktiengesellschaft,E,2022,4,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,49.5,52.4,83.8,73.8,1.7999999999999972
Siemens aktiengesellschaft,E,2023,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,58.2,60.7,82.1,77.3,8.300000000000004
Siemens aktiengesellschaft,E,2023,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,58.2,60.7,82.1,77.3,0.0
Siemens aktiengesellschaft,E,2023,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,55.1,64.2,81.8,78.8,3.5
Siemens aktiengesellschaft,E,2023,4,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,57.5,66.3,82.9,79.6,2.0999999999999943
Siemens aktiengesellschaft,E,2024,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,57.0,66.3,80.6,77.8,0.0
Siemens aktiengesellschaft,E,2024,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,57.2,65.9,80.0,72.7,-0.3999999999999915
Siemens aktiengesellschaft,E,2024,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,57.2,65.9,80.0,72.4,0.0
Siemens aktiengesellschaft,E,2024,4,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,53.6,65.9,80.0,72.3,0.0
Siemens aktiengesellschaft,E,2025,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,53.6,65.9,80.0,72.3,0.0
Siemens aktiengesellschaft,ESG,2020,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,47.0,55.8,61.1,88.9,
Siemens aktiengesellschaft,ESG,2020,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,47.0,55.8,61.1,88.9,0.0
Siemens aktiengesellschaft,ESG,2020,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,47.0,55.8,61.1,88.9,0.0
Siemens aktiengesellschaft,ESG,2020,4,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,52.5,58.4,63.0,91.5,2.6000000000000014
Siemens aktiengesellschaft,ESG,2021,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,45.0,53.4,62.1,85.3,-5.0
Siemens aktiengesellschaft,ESG,2021,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,45.0,53.4,62.1,85.3,0.0
Siemens aktiengesellschaft,ESG,2021,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,45.0,53.4,62.1,85.3,0.0
Siemens aktiengesellschaft,ESG,2021,4,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,45.0,53.4,62.1,85.3,0.0
Siemens aktiengesellschaft,ESG,2022,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,53.0,56.8,67.6,82.9,3.3999999999999986
Siemens aktiengesellschaft,ESG,2022,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,53.0,56.8,67.6,82.9,0.0
Siemens aktiengesellschaft,ESG,2022,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,53.0,56.8,67.6,82.9,0.0
Siemens aktiengesellschaft,ESG,2022,4,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,54.0,61.8,67.9,81.8,5.0
Siemens aktiengesellschaft,ESG,2023,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,57.3,64.3,73.7,79.7,2.5
Siemens aktiengesellschaft,ESG,2023,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,57.3,64.3,73.7,79.7,0.0
Siemens aktiengesellschaft,ESG,2023,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,56.2,64.1,71.8,80.2,-0.20000000000000284
Siemens aktiengesellschaft,ESG,2023,4,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,56.1,63.9,75.4,79.9,-0.19999999999999574
Siemens aktiengesellschaft,ESG,2024,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,53.3,62.0,69.8,77.4,-1.8999999999999986
Siemens aktiengesellschaft,ESG,2024,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,56.7,63.9,72.6,77.7,1.8999999999999986
Siemens aktiengesellschaft,ESG,2024,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,56.7,63.9,73.3,77.6,0.0
Siemens aktiengesellschaft,ESG,2024,4,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,54.3,63.5,73.2,77.5,-0.3999999999999986
Siemens aktiengesellschaft,ESG,2025,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,54.3,63.5,73.2,77.5,0.0
Siemens aktiengesellschaft,G,2020,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,58.4,58.4,73.5,84.9,
Siemens aktiengesellschaft,G,2020,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,58.4,58.4,73.5,84.9,0.0
Siemens aktiengesellschaft,G,2020,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,58.4,58.4,73.5,84.9,0.0
Siemens aktiengesellschaft,G,2020,4,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,60.5,60.5,70.7,89.9,2.1000000000000014
Siemens aktiengesellschaft,G,2021,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,63.3,63.3,71.2,92.1,2.799999999999997
Siemens aktiengesellschaft,G,2021,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,63.3,63.3,71.2,92.1,0.0
Siemens aktiengesellschaft,G,2021,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,63.3,63.3,71.2,92.1,0.0
Siemens aktiengesellschaft,G,2021,4,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,63.3,63.3,71.2,92.1,0.0
Siemens aktiengesellschaft,G,2022,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,61.6,61.6,68.0,93.7,-1.6999999999999957
Siemens aktiengesellschaft,G,2022,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,61.6,61.6,68.0,93.7,0.0
Siemens aktiengesellschaft,G,2022,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,61.6,61.6,68.0,93.7,0.0
Siemens aktiengesellschaft,G,2022,4,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,62.5,64.1,71.4,92.4,2.499999999999993
Siemens aktiengesellschaft,G,2023,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,63.2,64.9,70.8,88.5,0.8000000000000114
Siemens aktiengesellschaft,G,2023,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,63.2,64.9,70.8,88.5,0.0
Siemens aktiengesellschaft,G,2023,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,60.2,64.1,68.9,84.9,-0.8000000000000114
Siemens aktiengesellschaft,G,2023,4,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,58.8,64.2,67.2,87.8,0.10000000000000853
Siemens aktiengesellschaft,G,2024,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,50.7,61.6,67.9,81.1,-2.6000000000000014
Siemens aktiengesellschaft,G,2024,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,51.0,64.2,69.7,79.4,2.6000000000000014
Siemens aktiengesellschaft,G,2024,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,58.7,64.8,70.2,80.1,0.5999999999999943
Siemens aktiengesellschaft,G,2024,4,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,58.7,64.8,69.6,80.5,0.0
Siemens aktiengesellschaft,G,2025,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,58.7,64.8,69.6,80.5,0.0
Siemens aktiengesellschaft,S,2020,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,47.8,47.8,61.3,86.5,
Siemens aktiengesellschaft,S,2020,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,47.8,47.8,61.3,86.5,0.0
Siemens aktiengesellschaft,S,2020,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,47.8,47.8,61.3,86.5,0.0
Siemens aktiengesellschaft,S,2020,4,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,55.5,55.5,63.9,91.6,7.700000000000003
Siemens aktiengesellschaft,S,2021,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,57.0,57.0,63.9,93.1,1.5
Siemens aktiengesellschaft,S,2021,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,57.0,57.0,63.9,93.1,0.0
Siemens aktiengesellschaft,S,2021,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,57.0,57.0,63.9,93.1,0.0
Siemens aktiengesellschaft,S,2021,4,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,57.0,57.0,63.9,93.1,0.0
Siemens aktiengesellschaft,S,2022,1,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,56.3,56.3,63.6,92.7,-0.7000000000000028
Siemens aktiengesellschaft,S,2022,2,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,56.3,56.3,63.6,92.7,0.0
Siemens aktiengesellschaft,S,2022,3,DE0007236101,Industrials,Industrial Automation Machinery,Germany,Europe,56.3,56.3,63.6,92.7,0.0
