isin,name,sector,industry,specialty,country,region,strategy,materiality,methodology,assessment_type,consensus_weight,score_kind,first_quartile,consensus,third_quartile,strength,period
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Class quantile,AuM weighted,ESG,0.807,0.807,0.807,93.9,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Class quantile,AuM weighted,E,0.842,0.846,0.846,97.7,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,Equal weights,ESG,0.663,0.826,0.925,74.2,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Class quantile,Equal weights,E,0.901,0.913,0.945,95.9,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Score,AuM weighted,G,56.8,56.8,56.8,99.1,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Universe quantile,AuM weighted,E,0.703,0.703,0.73,81.6,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Class quantile,Equal weights,E,0.953,0.96,0.991,96.6,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Universe quantile,AuM weighted,G,0.102,0.166,0.534,80.1,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Universe quantile,AuM weighted,G,0.109,0.259,0.567,74.0,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Universe quantile,Equal weights,SI,0.0,0.303,0.512,59.5,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Simple,All,Class quantile,AuM weighted,ESG,0.104,0.978,0.978,53.7,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Score,Equal weights,G,58.6,67.9,69.5,90.1,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Universe quantile,Equal weights,SI,0.0,0.303,0.512,59.5,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Score,AuM weighted,ESG,64.4,64.4,86.0,88.7,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Class quantile,Equal weights,ESG,0.501,0.65,0.769,82.1,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Agency,Score,Equal weights,E,67.7,69.0,70.4,97.3,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Class quantile,AuM weighted,G,0.565,0.565,0.565,95.6,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Universe quantile,Equal weights,E,0.491,0.62,0.75,74.1,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Class quantile,AuM weighted,ESG,0.807,0.807,0.807,93.9,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Universe quantile,AuM weighted,S,0.743,0.743,0.743,99.0,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Universe quantile,AuM weighted,E,0.593,0.593,0.593,99.2,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Simple,Proprietary,Score,Equal weights,ESG,22.4,47.3,100.0,48.3,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,Agency,Score,Equal weights,E,67.7,69.0,70.4,97.3,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Universe quantile,Equal weights,E,0.97,0.97,0.977,91.7,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Class quantile,AuM weighted,S,0.392,0.591,0.834,82.2,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Universe quantile,Equal weights,ESG,0.414,0.644,0.924,66.0,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Score,Equal weights,E,78.9,83.3,85.6,93.4,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Score,AuM weighted,S,59.7,59.7,59.7,99.4,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Class quantile,Equal weights,G,0.182,0.492,0.638,56.0,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Universe quantile,Equal weights,S,0.531,0.54,0.802,75.7,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Universe quantile,AuM weighted,E,0.904,0.904,0.929,91.6,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Universe quantile,Equal weights,SI,0.0,0.281,0.505,56.0,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,All,Class quantile,Equal weights,G,0.141,0.476,0.811,33.0,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Score,AuM weighted,E,72.0,72.0,72.3,98.6,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Class quantile,AuM weighted,S,0.714,0.714,0.714,97.9,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Class quantile,AuM weighted,ESG,0.649,0.797,0.905,86.2,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Class quantile,AuM weighted,SI,0.0,0.37,0.375,64.7,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,AuM weighted,ESG,0.546,0.787,0.816,80.6,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Universe quantile,Equal weights,ESG,0.708,0.836,0.92,70.2,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,Double,Proprietary,Class quantile,AuM weighted,ESG,0.577,0.577,0.846,84.6,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,Agency,Score,AuM weighted,ESG,76.6,76.6,76.6,97.4,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Class quantile,AuM weighted,ESG,0.257,0.848,0.935,63.8,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Universe quantile,AuM weighted,S,0.479,0.526,0.748,86.4,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Universe quantile,Equal weights,G,0.295,0.381,0.466,82.9,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Score,AuM weighted,S,59.7,59.7,59.7,99.4,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Class quantile,Equal weights,E,0.953,0.96,0.991,96.6,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Class quantile,AuM weighted,S,0.713,0.713,0.713,97.8,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Score,Equal weights,S,64.0,64.6,64.6,97.2,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Class quantile,AuM weighted,ESG,0.601,0.652,0.866,85.2,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Universe quantile,AuM weighted,S,0.743,0.743,0.743,99.0,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,Proprietary,Universe quantile,Equal weights,ESG,0.704,0.824,0.904,75.5,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Agency,Score,Equal weights,ESG,75.1,80.2,82.2,95.2,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Score,Equal weights,ESG,75.1,80.2,82.2,95.2,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,Agency,Score,Equal weights,G,54.3,55.7,57.0,97.3,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Agency,Score,AuM weighted,ESG,76.6,76.6,76.6,97.4,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Score,AuM weighted,ESG,64.4,64.4,86.0,88.7,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,All,Score,Equal weights,S,64.3,65.0,65.0,97.0,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Score,Equal weights,ESG,67.4,70.0,90.0,80.1,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,Agency,Universe quantile,AuM weighted,S,0.743,0.743,0.743,99.0,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Universe quantile,AuM weighted,S,0.71,0.716,0.743,97.4,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Universe quantile,AuM weighted,SI,0.0,0.34,0.34,65.0,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,Agency,Score,AuM weighted,E,70.7,70.7,70.7,99.1,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Class quantile,Equal weights,ESG,0.549,0.749,0.937,67.5,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Score,AuM weighted,E,70.7,70.7,70.7,99.1,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Universe quantile,Equal weights,G,0.34,0.413,0.486,85.3,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,All,Class quantile,AuM weighted,S,0.678,0.699,0.725,96.0,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Agency,Universe quantile,AuM weighted,G,0.484,0.484,0.484,96.5,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Proprietary,Score,Equal weights,ESG,67.4,70.0,90.0,80.1,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Simple,All,Score,AuM weighted,ESG,58.8,84.0,84.0,84.7,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Class quantile,Equal weights,G,0.19,0.495,0.603,60.6,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,All,Class quantile,AuM weighted,E,0.731,0.731,0.74,83.4,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Simple,All,Universe quantile,Equal weights,ESG,0.467,0.558,0.718,83.2,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Score,Equal weights,SI,0.267,0.733,1.0,33.3,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Agency,Universe quantile,AuM weighted,E,0.593,0.593,0.593,99.3,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Universe quantile,AuM weighted,G,0.16,0.7,0.7,43.8,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Score,Equal weights,E,81.2,86.3,88.8,92.6,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,All,Proprietary,Class quantile,Equal weights,SI,0.0,0.264,0.471,58.6,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Universe,All,Proprietary,Score,AuM weighted,G,62.4,62.4,80.2,70.2,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,All,Class quantile,Equal weights,G,0.21,0.477,0.586,63.9,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,All,Double,All,Score,Equal weights,G,58.6,67.9,69.5,90.1,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,All,Agency,Score,AuM weighted,G,56.8,56.8,56.8,99.1,2023-09-01
FR0010220475,Alstom sa,Industrials,Railway Equipment and Services,Construction Supplies,France,Europe,Best In Class,Double,Proprietary,Class quantile,Equal weights,E,0.953,0.96,0.991,96.6,2023-09-01
